Date,Category,Sales,Price,Store
1/8/2023,Athletic,45,62.42,Store_B
1/8/2023,Casual,87,56.81,Store_D
1/8/2023,Casual,19,38.55,Store_D
1/8/2023,Casual,56,59.79,Store_D
1/8/2023,Athletic,49,42.56,Store_C
1/8/2023,Seasonal,87,119.92,Store_C
1/9/2023,Athletic,62,101.28,Store_B
1/9/2023,Seasonal,82,100.54,Store_D
1/9/2023,Athletic,98,78.92,Store_B
1/9/2023,Athletic,36,178.79,Store_D
1/9/2023,Athletic,44,83.83,Store_B
1/9/2023,Casual,51,91.18,Store_C
1/9/2023,Athletic,45,26.4,Store_B
1/9/2023,Seasonal,17,115.9,Store_C
1/9/2023,Seasonal,87,120.23,Store_A
1/9/2023,Seasonal,81,83.23,Store_C
1/9/2023,Athletic,79,36.36,Store_D
1/9/2023,Seasonal,92,57.66,Store_C
1/9/2023,Casual,79,130.26,Store_A
1/9/2023,Seasonal,84,35.74,Store_D
1/9/2023,Casual,1,73.83,Store_C
1/9/2023,Casual,42,194.39,Store_D
1/9/2023,Seasonal,19,162.85,Store_D
1/9/2023,Athletic,84,99.45,Store_D
1/9/2023,Athletic,1,181.95,Store_A
1/9/2023,Formal,58,25.97,Store_B
1/9/2023,Casual,90,175.09,Store_B
1/9/2023,Athletic,84,50.22,Store_D
1/9/2023,Formal,86,138.7,Store_D
1/9/2023,Casual,15,132.84,Store_A
1/9/2023,Seasonal,52,165.68,Store_C
1/9/2023,Athletic,45,36.05,Store_C
1/9/2023,Athletic,35,91.97,Store_C
1/9/2023,Casual,20,62.83,Store_A
1/9/2023,Formal,52,144.64,Store_B
1/9/2023,Seasonal,82,125.59,Store_D
1/9/2023,Athletic,22,32.98,Store_D
1/9/2023,Athletic,10,75.83,Store_B
1/9/2023,Formal,77,189.11,Store_D
1/9/2023,Athletic,40,182.36,Store_C
1/9/2023,Seasonal,64,90.29,Store_C
1/9/2023,Athletic,67,173.42,Store_B
1/9/2023,Seasonal,21,64.62,Store_B
1/9/2023,Seasonal,4,49.6,Store_D
1/9/2023,Athletic,24,71.7,Store_C
1/9/2023,Athletic,6,153.38,Store_B
1/9/2023,Formal,12,197.04,Store_D
1/9/2023,Casual,27,47.19,Store_B
1/9/2023,Casual,39,38.56,Store_B
1/9/2023,Athletic,70,192.52,Store_B
1/9/2023,Athletic,92,47.9,Store_A
1/9/2023,Seasonal,65,94.14,Store_D
1/9/2023,Seasonal,3,126.05,Store_C
1/9/2023,Seasonal,93,144.55,Store_A
1/9/2023,Seasonal,84,148.57,Store_C
1/9/2023,Casual,90,130.43,Store_A
1/9/2023,Casual,22,49.19,Store_C
1/9/2023,Athletic,13,76.56,Store_D
1/9/2023,Seasonal,55,59.89,Store_C
1/9/2023,Athletic,20,39.86,Store_D
1/9/2023,Seasonal,90,197.74,Store_C
1/9/2023,Formal,20,67.72,Store_D
1/9/2023,Formal,19,182.06,Store_A
1/9/2023,Formal,24,34.46,Store_C
1/9/2023,Casual,82,137.07,Store_C
1/9/2023,Seasonal,36,187.82,Store_C
1/9/2023,Formal,28,182.88,Store_B
1/9/2023,Seasonal,18,196.84,Store_A
1/9/2023,Formal,47,163.19,Store_D
1/9/2023,Athletic,65,115,Store_B
1/9/2023,Seasonal,55,103.36,Store_A
1/9/2023,Athletic,27,85.67,Store_C
1/9/2023,Seasonal,25,126.45,Store_D
1/9/2023,Casual,95,27.45,Store_D
1/9/2023,Athletic,65,57.15,Store_A
1/9/2023,Casual,63,50.87,Store_C
1/9/2023,Athletic,14,58.95,Store_C
1/9/2023,Athletic,66,62.66,Store_C
1/9/2023,Athletic,66,150.36,Store_A
1/9/2023,Athletic,33,174.29,Store_B
1/9/2023,Casual,40,161.49,Store_A
1/9/2023,Seasonal,90,145.18,Store_C
1/9/2023,Formal,71,87.12,Store_D
1/10/2023,Formal,90,140.74,Store_D
1/10/2023,Athletic,26,71.08,Store_D
1/10/2023,Formal,51,176.62,Store_C
1/10/2023,Seasonal,52,187.7,Store_C
1/10/2023,Formal,15,175.72,Store_C
1/10/2023,Athletic,68,21.49,Store_A
1/10/2023,Athletic,20,65.67,Store_B
1/10/2023,Casual,89,20.81,Store_D
1/10/2023,Casual,52,154.99,Store_A
1/10/2023,Formal,90,199.72,Store_A
1/10/2023,Athletic,31,25.76,Store_B
1/10/2023,Formal,19,189.04,Store_A
1/10/2023,Seasonal,33,64.82,Store_D
1/10/2023,Formal,15,70.66,Store_D
1/10/2023,Formal,13,102.34,Store_C
1/10/2023,Formal,76,80.09,Store_A
1/10/2023,Athletic,61,30.12,Store_A
1/10/2023,Formal,7,29.34,Store_B
1/10/2023,Casual,75,140.14,Store_B
1/10/2023,Casual,53,138.65,Store_C
1/10/2023,Casual,31,176.66,Store_B
1/10/2023,Formal,14,105.08,Store_D
1/10/2023,Athletic,65,51.99,Store_D
1/10/2023,Formal,83,123.73,Store_C
1/10/2023,Formal,70,76.92,Store_D
1/10/2023,Seasonal,57,136.04,Store_A
1/10/2023,Formal,55,78.31,Store_C
1/10/2023,Formal,10,120.27,Store_C
1/10/2023,Athletic,54,51.74,Store_A
1/10/2023,Seasonal,75,161.77,Store_B
1/10/2023,Casual,69,173.58,Store_B
1/10/2023,Casual,86,119.13,Store_D
1/10/2023,Athletic,91,47.81,Store_D
1/10/2023,Athletic,30,127.6,Store_D
1/10/2023,Seasonal,81,23.72,Store_C
1/10/2023,Casual,24,30.6,Store_D
1/10/2023,Casual,96,152.64,Store_B
1/10/2023,Athletic,65,106.94,Store_A
1/10/2023,Athletic,24,67.39,Store_D
1/10/2023,Formal,56,131.11,Store_C
1/10/2023,Seasonal,81,82.15,Store_A
1/10/2023,Athletic,99,68.62,Store_D
1/10/2023,Formal,96,112.96,Store_A
1/10/2023,Formal,77,145.72,Store_B
1/10/2023,Seasonal,80,52.34,Store_B
1/10/2023,Seasonal,64,38.1,Store_D
1/10/2023,Formal,88,108.54,Store_A
1/10/2023,Athletic,72,162.43,Store_B
1/10/2023,Seasonal,34,45.78,Store_B
1/10/2023,Formal,66,50.74,Store_D
1/10/2023,Casual,58,186.15,Store_C
1/10/2023,Casual,49,114.48,Store_C
1/10/2023,Formal,17,20.39,Store_D
1/10/2023,Formal,10,108.03,Store_A
1/10/2023,Formal,62,50.48,Store_C
1/10/2023,Seasonal,61,22.92,Store_A
1/10/2023,Formal,90,22.19,Store_B
1/10/2023,Athletic,79,184.6,Store_B
1/10/2023,Formal,75,35.1,Store_D
1/10/2023,Formal,97,149.28,Store_D
1/10/2023,Formal,55,146.6,Store_A
1/10/2023,Casual,58,49.39,Store_C
1/10/2023,Seasonal,22,126.98,Store_B
1/10/2023,Athletic,43,40.12,Store_B
1/10/2023,Formal,18,53.9,Store_D
1/10/2023,Casual,60,116.01,Store_A
1/10/2023,Casual,74,50.28,Store_C
1/10/2023,Formal,54,33.94,Store_D
1/10/2023,Athletic,11,191,Store_B
1/10/2023,Formal,99,77.49,Store_B
1/10/2023,Formal,15,59.93,Store_A
1/10/2023,Athletic,35,43.59,Store_C
1/10/2023,Formal,38,78.5,Store_C
1/10/2023,Formal,64,196.81,Store_D
1/10/2023,Casual,22,191.28,Store_C
1/10/2023,Casual,64,161.35,Store_B
1/10/2023,Athletic,16,66.12,Store_C
1/10/2023,Casual,59,75.83,Store_A
1/10/2023,Athletic,34,105.08,Store_C
1/10/2023,Casual,52,51.95,Store_D
1/10/2023,Formal,37,64.32,Store_D
1/10/2023,Athletic,8,184.17,Store_A
1/10/2023,Casual,37,124.7,Store_B
1/10/2023,Casual,21,31.98,Store_C
1/10/2023,Athletic,16,163.55,Store_B
1/10/2023,Casual,41,38.98,Store_D
1/10/2023,Formal,82,54.7,Store_D
1/10/2023,Athletic,27,127.81,Store_C
1/10/2023,Athletic,1,140,Store_D
1/10/2023,Seasonal,97,141.73,Store_B
1/10/2023,Seasonal,17,191.27,Store_D
1/10/2023,Casual,87,166.76,Store_C
1/10/2023,Seasonal,82,133.99,Store_C
1/10/2023,Athletic,27,105.19,Store_A
1/10/2023,Formal,88,143.93,Store_C
1/10/2023,Formal,60,168.07,Store_B
1/10/2023,Athletic,96,186.92,Store_B
1/10/2023,Seasonal,91,81.12,Store_A
1/11/2023,Seasonal,21,49.38,Store_C
1/11/2023,Casual,94,149.34,Store_D
1/11/2023,Seasonal,28,34.01,Store_C
1/11/2023,Formal,9,191.7,Store_C
1/11/2023,Casual,58,99.08,Store_D
1/11/2023,Formal,94,122.08,Store_A
1/11/2023,Casual,41,51.62,Store_C
1/11/2023,Formal,42,21.07,Store_D
1/11/2023,Seasonal,23,21.72,Store_B
1/11/2023,Athletic,36,164.12,Store_C
1/11/2023,Formal,61,165.74,Store_C
1/11/2023,Casual,73,198.82,Store_A
1/11/2023,Casual,60,56.87,Store_C
1/11/2023,Formal,52,56.35,Store_A
1/11/2023,Formal,57,193.93,Store_A
1/11/2023,Athletic,50,124.3,Store_D
1/11/2023,Formal,66,108.52,Store_B
1/11/2023,Athletic,42,135.95,Store_D
1/11/2023,Casual,44,136.62,Store_B
1/11/2023,Formal,57,130.21,Store_D
1/11/2023,Seasonal,64,140.38,Store_A
1/11/2023,Seasonal,21,193.42,Store_A
1/11/2023,Athletic,6,116.67,Store_B
1/11/2023,Formal,50,118.02,Store_C
1/11/2023,Athletic,27,115.54,Store_D
1/11/2023,Athletic,76,45.81,Store_D
1/11/2023,Casual,91,140.48,Store_C
1/11/2023,Casual,68,38.81,Store_A
1/11/2023,Casual,43,52.47,Store_B
1/11/2023,Casual,52,42.12,Store_A
1/11/2023,Casual,66,67.28,Store_C
1/11/2023,Seasonal,97,110.06,Store_A
1/11/2023,Casual,36,53.73,Store_B
1/11/2023,Athletic,62,30.6,Store_B
1/11/2023,Athletic,76,157.66,Store_B
1/11/2023,Formal,80,35.97,Store_B
1/11/2023,Seasonal,85,136.92,Store_D
1/11/2023,Formal,29,198.31,Store_B
1/11/2023,Athletic,34,138.74,Store_A
1/11/2023,Formal,6,149.3,Store_C
1/11/2023,Seasonal,69,167,Store_D
1/11/2023,Athletic,71,85.18,Store_B
1/11/2023,Formal,49,158.83,Store_C
1/11/2023,Casual,24,95.8,Store_D
1/11/2023,Formal,34,61.62,Store_C
1/11/2023,Formal,76,69.65,Store_A
1/11/2023,Formal,35,26.76,Store_B
1/11/2023,Seasonal,32,159.22,Store_A
1/11/2023,Athletic,11,106.87,Store_A
1/11/2023,Formal,3,64.53,Store_C
1/11/2023,Seasonal,71,91.03,Store_A
1/11/2023,Athletic,69,134.27,Store_D
1/11/2023,Casual,68,191.27,Store_D
1/11/2023,Formal,62,24.88,Store_D
1/11/2023,Formal,94,166.76,Store_D
1/11/2023,Formal,70,131.14,Store_D
1/11/2023,Casual,80,148.91,Store_A
1/11/2023,Athletic,67,99.89,Store_B
1/11/2023,Athletic,61,112.34,Store_B
1/11/2023,Formal,72,57.64,Store_B
1/11/2023,Casual,6,51.15,Store_B
1/11/2023,Formal,87,186.2,Store_B
1/11/2023,Seasonal,55,36.65,Store_C
1/11/2023,Seasonal,80,36.67,Store_B
1/11/2023,Casual,89,144.11,Store_D
1/11/2023,Formal,53,147.32,Store_A
1/11/2023,Athletic,39,25.67,Store_C
1/11/2023,Formal,50,169.17,Store_B
1/11/2023,Seasonal,97,141.03,Store_D
1/11/2023,Seasonal,46,177.64,Store_A
1/12/2023,Seasonal,20,142.56,Store_A
1/12/2023,Athletic,4,109.36,Store_A
1/12/2023,Casual,64,82.99,Store_C
1/12/2023,Formal,96,74.38,Store_A
1/12/2023,Formal,84,59.7,Store_B
1/12/2023,Seasonal,20,169.94,Store_D
1/12/2023,Seasonal,67,88.49,Store_C
1/12/2023,Casual,28,75.55,Store_D
1/12/2023,Casual,58,106.56,Store_B
1/12/2023,Athletic,8,99.39,Store_C
1/12/2023,Formal,46,171.29,Store_D
1/12/2023,Formal,68,192.88,Store_A
1/12/2023,Seasonal,17,74.68,Store_A
1/12/2023,Athletic,66,164.25,Store_D
1/12/2023,Athletic,39,95.47,Store_B
1/12/2023,Athletic,87,20.69,Store_D
1/12/2023,Athletic,37,104.64,Store_D
1/12/2023,Formal,31,164.5,Store_A
1/12/2023,Seasonal,15,163.12,Store_B
1/12/2023,Athletic,62,90.91,Store_C
1/12/2023,Seasonal,50,134.13,Store_B
1/12/2023,Seasonal,14,42.8,Store_B
1/12/2023,Seasonal,48,169.85,Store_C
1/12/2023,Casual,20,75,Store_A
1/12/2023,Formal,2,71.11,Store_D
1/12/2023,Athletic,17,157.84,Store_C
1/12/2023,Casual,42,82.08,Store_D
1/12/2023,Casual,61,24.71,Store_A
1/12/2023,Casual,26,146.27,Store_B
1/12/2023,Athletic,60,100.01,Store_B
1/12/2023,Formal,40,193.7,Store_C
1/12/2023,Athletic,12,174.03,Store_C
1/12/2023,Athletic,87,164.7,Store_C
1/12/2023,Formal,34,30.37,Store_C
1/12/2023,Casual,88,65.13,Store_B
1/12/2023,Seasonal,54,191.38,Store_A
1/12/2023,Casual,97,183.03,Store_D
1/12/2023,Formal,70,162.7,Store_C
1/12/2023,Casual,34,186.97,Store_C
1/12/2023,Seasonal,2,141.14,Store_C
1/12/2023,Athletic,16,82.6,Store_D
1/12/2023,Casual,23,171.43,Store_C
1/12/2023,Casual,71,113.07,Store_D
1/12/2023,Athletic,67,99.24,Store_C
1/12/2023,Athletic,63,57.21,Store_B
1/12/2023,Formal,45,65.43,Store_D
1/12/2023,Casual,5,58.76,Store_A
1/12/2023,Casual,86,37.33,Store_C
1/12/2023,Formal,8,171.31,Store_C
1/12/2023,Athletic,7,194.24,Store_B
1/12/2023,Formal,47,110.71,Store_D
1/12/2023,Formal,57,161.92,Store_B
1/12/2023,Seasonal,98,34.78,Store_B
1/12/2023,Formal,44,189.49,Store_D
1/12/2023,Formal,53,127.37,Store_A
1/12/2023,Seasonal,57,51.82,Store_D
1/12/2023,Casual,87,43.78,Store_D
1/12/2023,Athletic,87,34.83,Store_D
1/12/2023,Casual,72,108.01,Store_A
1/12/2023,Athletic,47,64.14,Store_C
1/12/2023,Seasonal,91,162.03,Store_B
1/12/2023,Formal,81,130.22,Store_B
1/12/2023,Formal,42,139.65,Store_C
1/12/2023,Athletic,39,180.18,Store_C
1/12/2023,Casual,58,34.54,Store_A
1/12/2023,Seasonal,63,198.73,Store_D
1/12/2023,Formal,29,124.95,Store_B
1/12/2023,Seasonal,33,97.37,Store_D
1/12/2023,Formal,47,137.41,Store_C
1/12/2023,Athletic,28,87.89,Store_D
1/12/2023,Seasonal,22,36.42,Store_B
1/12/2023,Formal,70,54.06,Store_D
1/12/2023,Athletic,2,119.42,Store_A
1/12/2023,Athletic,90,124.21,Store_A
1/12/2023,Athletic,62,75.43,Store_C
1/12/2023,Casual,76,112.43,Store_D
1/12/2023,Athletic,22,20.87,Store_A
1/12/2023,Casual,69,22.97,Store_B
1/12/2023,Formal,3,146.77,Store_B
1/12/2023,Casual,96,99.64,Store_A
1/12/2023,Formal,72,104.43,Store_B
1/12/2023,Seasonal,69,43.33,Store_A
1/12/2023,Seasonal,8,175.06,Store_D
1/12/2023,Formal,42,129.28,Store_B
1/12/2023,Seasonal,82,74.73,Store_B
1/12/2023,Athletic,12,109.51,Store_C
1/12/2023,Seasonal,30,176.21,Store_D
1/12/2023,Formal,57,123.26,Store_B
1/12/2023,Athletic,85,78.45,Store_B
1/12/2023,Athletic,6,94.98,Store_A
1/12/2023,Athletic,82,154.64,Store_D
1/12/2023,Seasonal,50,160.07,Store_D
1/12/2023,Casual,42,76.8,Store_B
1/12/2023,Casual,38,28.22,Store_C
1/12/2023,Seasonal,90,64.86,Store_A
1/12/2023,Athletic,44,140.97,Store_C
1/12/2023,Casual,63,161.52,Store_A
1/12/2023,Formal,95,51.55,Store_C
1/13/2023,Formal,67,114.05,Store_B
1/13/2023,Athletic,45,158.73,Store_D
1/13/2023,Athletic,99,169.23,Store_C
1/13/2023,Seasonal,71,98.12,Store_A
1/13/2023,Athletic,70,143.14,Store_A
1/13/2023,Casual,57,178.98,Store_D
1/13/2023,Athletic,68,133.89,Store_D
1/13/2023,Casual,7,139.88,Store_C
1/13/2023,Formal,42,127.78,Store_D
1/13/2023,Athletic,76,40.26,Store_B
1/13/2023,Athletic,21,87.8,Store_A
1/13/2023,Seasonal,52,44.22,Store_C
1/13/2023,Formal,29,93.46,Store_A
1/13/2023,Athletic,57,44.36,Store_A
1/13/2023,Seasonal,62,192.64,Store_B
1/13/2023,Formal,5,147.7,Store_C
1/13/2023,Seasonal,86,140.26,Store_C
1/13/2023,Athletic,76,34.31,Store_C
1/13/2023,Casual,8,170.86,Store_A
1/13/2023,Seasonal,7,80.84,Store_B
1/13/2023,Seasonal,60,88.67,Store_C
1/13/2023,Athletic,21,91.56,Store_C
1/13/2023,Casual,46,132.69,Store_A
1/13/2023,Seasonal,22,113.18,Store_A
1/13/2023,Formal,68,160.32,Store_B
1/13/2023,Seasonal,67,124.76,Store_C
1/13/2023,Casual,11,41.83,Store_C
1/13/2023,Casual,44,190.36,Store_A
1/13/2023,Formal,44,96.8,Store_D
1/13/2023,Athletic,34,70.66,Store_A
1/13/2023,Seasonal,82,64.47,Store_A
1/13/2023,Athletic,44,132.3,Store_C
1/13/2023,Athletic,52,183.71,Store_C
1/13/2023,Seasonal,1,166.5,Store_A
1/13/2023,Athletic,62,103.71,Store_A
1/13/2023,Athletic,19,58.49,Store_C
1/13/2023,Formal,26,26.01,Store_A
1/13/2023,Seasonal,57,151.34,Store_B
1/13/2023,Casual,71,125.63,Store_D
1/13/2023,Athletic,90,170.58,Store_A
1/13/2023,Seasonal,48,115.26,Store_A
1/13/2023,Casual,55,103.31,Store_B
1/13/2023,Casual,18,128.56,Store_A
1/13/2023,Seasonal,37,71.78,Store_D
1/13/2023,Athletic,62,179.65,Store_C
1/13/2023,Athletic,54,131.44,Store_B
1/13/2023,Athletic,94,131.99,Store_D
1/13/2023,Formal,5,35.8,Store_C
1/13/2023,Seasonal,65,53.06,Store_A
1/13/2023,Athletic,14,130.28,Store_A
1/13/2023,Athletic,31,96.04,Store_A
1/13/2023,Casual,63,102.6,Store_B
1/13/2023,Athletic,14,115.33,Store_A
1/13/2023,Seasonal,10,199.62,Store_A
1/13/2023,Casual,28,127.92,Store_A
1/13/2023,Seasonal,62,187.87,Store_C
1/13/2023,Athletic,93,89.78,Store_B
1/13/2023,Athletic,76,174.99,Store_D
1/13/2023,Formal,81,50.06,Store_C
1/13/2023,Seasonal,59,129.04,Store_C
1/13/2023,Casual,90,124.74,Store_D
1/13/2023,Formal,67,71.98,Store_B
1/13/2023,Casual,82,111.56,Store_D
1/13/2023,Casual,74,38.95,Store_D
1/13/2023,Casual,5,125.93,Store_B
1/13/2023,Athletic,62,193.81,Store_C
1/13/2023,Athletic,38,157.63,Store_D
1/13/2023,Seasonal,42,134.88,Store_A
1/13/2023,Seasonal,80,144.89,Store_B
1/13/2023,Seasonal,40,112.85,Store_C
1/13/2023,Seasonal,90,118.69,Store_B
1/13/2023,Athletic,61,64.68,Store_C
1/13/2023,Casual,11,174.47,Store_D
1/13/2023,Casual,29,83.69,Store_C
1/13/2023,Casual,62,47.31,Store_A
1/13/2023,Seasonal,77,101.13,Store_D
1/13/2023,Seasonal,30,130.88,Store_D
1/13/2023,Casual,99,114.46,Store_B
1/13/2023,Seasonal,78,161.07,Store_D
1/13/2023,Formal,69,83.68,Store_C
1/13/2023,Seasonal,39,94.62,Store_D
1/13/2023,Formal,73,81.8,Store_C
1/13/2023,Casual,82,64.05,Store_B
1/13/2023,Athletic,15,175.7,Store_A
1/13/2023,Athletic,88,79.14,Store_A
1/13/2023,Seasonal,86,140.99,Store_B
1/13/2023,Seasonal,4,161.46,Store_D
1/13/2023,Athletic,14,198.64,Store_C
1/13/2023,Casual,71,127.96,Store_D
1/13/2023,Formal,92,151.81,Store_D
1/13/2023,Seasonal,76,195.78,Store_C
1/13/2023,Casual,58,176.3,Store_D
1/13/2023,Formal,49,159.22,Store_C
1/13/2023,Athletic,78,144.31,Store_C
1/13/2023,Formal,94,116.9,Store_D
1/13/2023,Formal,90,48.4,Store_A
1/13/2023,Formal,54,103.84,Store_D
1/13/2023,Seasonal,23,75.98,Store_C
1/13/2023,Formal,5,69.39,Store_D
1/13/2023,Seasonal,73,20.84,Store_C
1/13/2023,Athletic,18,26.73,Store_A
1/13/2023,Athletic,19,135.16,Store_C
1/13/2023,Athletic,22,23.52,Store_A
1/13/2023,Athletic,37,112.61,Store_D
1/13/2023,Casual,65,52.81,Store_D
1/13/2023,Casual,82,81.44,Store_D
1/14/2023,Seasonal,76,163.84,Store_C
1/14/2023,Casual,15,21.72,Store_C
1/14/2023,Formal,28,148.67,Store_A
1/14/2023,Casual,82,99.33,Store_A
1/14/2023,Athletic,66,56.32,Store_D
1/14/2023,Athletic,5,33.19,Store_A
1/14/2023,Casual,90,179.69,Store_D
1/14/2023,Casual,34,142.49,Store_C
1/14/2023,Formal,92,134.52,Store_D
1/14/2023,Casual,63,28.84,Store_C
1/14/2023,Athletic,46,168.05,Store_C
1/14/2023,Casual,90,198.78,Store_B
1/14/2023,Casual,93,25.09,Store_B
1/14/2023,Athletic,77,36.24,Store_A
1/14/2023,Athletic,65,168.15,Store_B
1/14/2023,Formal,8,25.35,Store_D
1/14/2023,Seasonal,60,36.43,Store_A
1/14/2023,Casual,13,89.59,Store_D
1/14/2023,Casual,94,160.53,Store_B
1/14/2023,Casual,9,39.31,Store_A
1/14/2023,Seasonal,97,22.98,Store_B
1/14/2023,Casual,32,104.88,Store_A
1/14/2023,Casual,38,61.98,Store_D
1/14/2023,Athletic,43,26.22,Store_D
1/14/2023,Formal,61,98.61,Store_B
1/14/2023,Seasonal,85,180.54,Store_B
1/14/2023,Athletic,44,82.46,Store_C
1/14/2023,Casual,12,117.91,Store_A
1/14/2023,Casual,68,65.32,Store_A
1/14/2023,Formal,91,32.24,Store_D
1/14/2023,Formal,87,74.54,Store_B
1/14/2023,Seasonal,36,28.39,Store_A
1/14/2023,Athletic,11,51.67,Store_B
1/14/2023,Athletic,30,41.71,Store_C
1/14/2023,Formal,96,95.27,Store_A
1/14/2023,Formal,75,88.01,Store_C
1/14/2023,Athletic,45,140.42,Store_C
1/14/2023,Athletic,97,171.51,Store_D
1/14/2023,Formal,76,57.59,Store_D
1/14/2023,Seasonal,4,169.41,Store_B
1/14/2023,Casual,19,42.85,Store_C
1/14/2023,Formal,67,75.87,Store_C
1/14/2023,Athletic,76,124.92,Store_B
1/14/2023,Casual,12,91.63,Store_D
1/14/2023,Seasonal,83,199.94,Store_B
1/14/2023,Seasonal,19,102.49,Store_D
1/14/2023,Formal,45,195.15,Store_C
1/14/2023,Seasonal,84,163.54,Store_C
1/14/2023,Casual,48,194.04,Store_B
1/14/2023,Athletic,62,76.74,Store_A
1/14/2023,Athletic,93,186.11,Store_D
1/14/2023,Athletic,32,113.02,Store_B
1/14/2023,Seasonal,94,97.88,Store_C
1/14/2023,Casual,69,108.56,Store_A
1/14/2023,Formal,97,76.27,Store_B
1/14/2023,Seasonal,38,52.04,Store_B
1/14/2023,Athletic,17,177.59,Store_D
1/14/2023,Casual,19,63.21,Store_A
1/14/2023,Casual,47,44.89,Store_B
1/14/2023,Casual,51,114.19,Store_D
1/14/2023,Casual,27,133.65,Store_C
1/14/2023,Athletic,72,65.16,Store_A
1/14/2023,Formal,73,54.97,Store_A
1/14/2023,Casual,99,191.13,Store_A
1/14/2023,Casual,88,175.36,Store_C
1/14/2023,Casual,68,157.49,Store_D
1/14/2023,Casual,29,182.44,Store_D
1/14/2023,Casual,94,126.95,Store_B
1/14/2023,Seasonal,22,93.07,Store_B
1/14/2023,Seasonal,71,109.65,Store_C
1/14/2023,Athletic,83,159.11,Store_B
1/14/2023,Casual,24,118.43,Store_B
1/14/2023,Casual,98,40.39,Store_B
1/14/2023,Formal,94,72.89,Store_D
1/14/2023,Seasonal,46,58.93,Store_C
1/14/2023,Seasonal,67,189.36,Store_A
1/14/2023,Casual,67,198.99,Store_A
1/14/2023,Athletic,69,58.16,Store_B
1/14/2023,Seasonal,71,91.14,Store_B
1/14/2023,Athletic,52,132.98,Store_B
1/14/2023,Casual,9,79.47,Store_B
1/14/2023,Formal,80,101.49,Store_B
1/14/2023,Formal,20,118.34,Store_D
1/14/2023,Formal,80,156.81,Store_C
1/14/2023,Formal,60,145.86,Store_A
1/15/2023,Seasonal,10,69.63,Store_B
1/15/2023,Seasonal,36,37.81,Store_B
1/15/2023,Athletic,54,20.64,Store_D
1/15/2023,Casual,21,100.42,Store_C
1/15/2023,Seasonal,35,147.89,Store_C
1/15/2023,Seasonal,81,64.79,Store_D
1/15/2023,Seasonal,89,69.45,Store_C
1/15/2023,Casual,78,148.74,Store_D
1/15/2023,Casual,19,31.37,Store_D
1/15/2023,Casual,98,43.21,Store_C
1/15/2023,Seasonal,24,57.99,Store_B
1/15/2023,Seasonal,99,133.37,Store_C
1/15/2023,Seasonal,95,26.05,Store_B
1/15/2023,Athletic,28,190.09,Store_C
1/15/2023,Athletic,68,193.96,Store_C
1/15/2023,Seasonal,73,32.05,Store_B
1/15/2023,Seasonal,96,138.63,Store_A
1/15/2023,Casual,47,72.1,Store_C
1/15/2023,Seasonal,29,78.25,Store_D
1/15/2023,Formal,57,44.54,Store_B
1/15/2023,Formal,69,164.23,Store_A
1/15/2023,Casual,66,64.54,Store_D
1/15/2023,Formal,33,124.59,Store_D
1/15/2023,Athletic,47,182.87,Store_C
1/15/2023,Seasonal,85,114.34,Store_B
1/15/2023,Athletic,53,180.61,Store_B
1/15/2023,Athletic,29,80.47,Store_C
1/15/2023,Athletic,9,101.26,Store_B
1/15/2023,Seasonal,74,35.54,Store_C
1/15/2023,Formal,21,111.33,Store_D
1/15/2023,Formal,50,193.83,Store_B
1/15/2023,Seasonal,18,180.67,Store_C
1/15/2023,Seasonal,48,74.05,Store_A
1/15/2023,Casual,45,54.22,Store_D
1/15/2023,Casual,49,85.25,Store_B
1/15/2023,Seasonal,54,95.84,Store_B
1/15/2023,Formal,63,158.23,Store_D
1/15/2023,Athletic,48,176.17,Store_A
1/15/2023,Casual,51,116.01,Store_D
1/15/2023,Casual,64,141.04,Store_A
1/15/2023,Seasonal,36,184.18,Store_C
1/15/2023,Casual,93,173.84,Store_B
1/15/2023,Athletic,23,185.31,Store_C
1/15/2023,Formal,93,155.97,Store_B
1/15/2023,Casual,26,78.55,Store_D
1/15/2023,Seasonal,66,144.09,Store_D
1/15/2023,Athletic,84,47.23,Store_C
1/15/2023,Casual,15,97.54,Store_D
1/15/2023,Athletic,79,79.85,Store_D
1/15/2023,Casual,73,171.65,Store_C
1/15/2023,Athletic,61,57.91,Store_A
1/15/2023,Athletic,23,144.92,Store_D
1/15/2023,Seasonal,35,147.77,Store_D
1/15/2023,Formal,24,27.24,Store_B
1/15/2023,Casual,9,159.25,Store_C
1/15/2023,Casual,61,189.51,Store_A
1/15/2023,Seasonal,24,22.49,Store_A
1/15/2023,Seasonal,3,49.68,Store_C
1/15/2023,Seasonal,68,67.48,Store_C
1/15/2023,Formal,59,70.18,Store_C
1/15/2023,Casual,52,116.51,Store_D
1/15/2023,Athletic,72,148.66,Store_A
1/15/2023,Casual,43,71,Store_D
1/15/2023,Athletic,73,199.43,Store_A
1/15/2023,Athletic,36,77.59,Store_D
1/15/2023,Casual,64,190.31,Store_C
1/15/2023,Casual,36,163.15,Store_C
1/15/2023,Formal,16,101.62,Store_A
1/15/2023,Athletic,19,81.15,Store_C
1/15/2023,Casual,16,40.25,Store_C
1/15/2023,Seasonal,28,62.63,Store_D
1/15/2023,Casual,20,43.84,Store_B
1/15/2023,Casual,74,188.79,Store_D
1/15/2023,Casual,30,112.34,Store_A
1/15/2023,Casual,15,188.22,Store_D
